dss2o_id,dss2o_created,dss2o_modified,dss2o_uuid,dss2o_name,dss2o_definition,dss2o_stewardship_organisation,dss2o_workgroup,dss2o_version,dss2o_references,dss2o_origin_URI,dss2o_origin,dss2o_comments,dss2o_statistical_unit,dss2o_collection_method
42233,2020-08-12,2020-11-24,9e820a3e-dc6e-11ea-afd9-0a8620c9d3ec,Bank: DHS Master Data,- Bank ID- - Bank name- - Bank branch name- - Bank SWIFT code- - Institution type- - Bank branch address- - Bank branch phone number- - Bank country -,7089da98b44c11ea849a5a0bdf2d1ed7,88,,Australian Taxation Office. Definitions-business portal. 2014. http://portalhelp.ato.gov.au/BP/ADMIN/Resources/Definitions/,,,,,
42235,2020-08-12,2020-11-24,9e834e30-dc6e-11ea-b153-022da9221366,Bank Account : DHS Master Data,- Bank account ID- - Bank account start date- - Bank account end date- - Bank account BSB- - International bank account number- - Bank account holder name- - Bank account holder end date- - Bank account source code- - Bank account status timestamp- - Bank,7089da98b44c11ea849a5a0bdf2d1ed7,88,,Australian Taxation Office. Definitions-business portal. 2014. http://portalhelp.ato.gov.au/BP/ADMIN/Resources/Definitions/,,,,,
42236,2020-08-12,2021-04-15,9e83ee80-dc6e-11ea-906f-062f7acd21ca,Personal Status: DHS Master Data,- Marital status- - Family structure code- - Partner permitted code- - Partner SSR code- - Relationship QUL code- - Research participant code- - Multiple birth code- - End school year- - Not resident tax indicator- - Not resident tax date- - Residence cou,7089da98b44c11ea849a5a0bdf2d1ed7,88,,Australian Taxation Office. Definitions-business portal. 2014. http://portalhelp.ato.gov.au/BP/ADMIN/Resources/Definitions/,,,,,
42237,2020-08-12,2020-11-24,9e850d4c-dc6e-11ea-9a41-0a6933dafb30,Phone: DHS Master Data,- Phone type- - Phone start date- - Phone end date- - Phone country code- - Phone number- - Phone subscriber code- - Phone preferred indicator- - Phone Monday preferred indicator- - Phone Tuesday preferred indicator- - Phone Wednesday preferred indicator-,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,,,,
42238,2020-08-12,2020-11-24,9e855338-dc6e-11ea-8a29-062f7acd21ca,Death: DHS Master Data,- Date of death- - Date of death NTC record- - Death source code- - Death proof code- - Death proof rev date-,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,,,,
42239,2020-08-12,2020-11-24,9e86440a-dc6e-11ea-8ba0-022da9221366,Email: DHS Master Data,- Email type- - Email Address- - Email start date- - Email start time- - Email end date- - Email end time- - Email comments-,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,,,,
42240,2020-08-12,2020-11-24,9e863780-dc6e-11ea-bade-0a6933dafb30,Name: DHS Master Data,"Wherever possible, the definitions of data elements are based on existing standards. 
Reference has been made to International and Australian Standards, and to standards from the Australian Bureau of Statistics. - Suffix- - Title- - Given name- - G name M",7089da98b44c11ea849a5a0bdf2d1ed7,88,,"Originated as part of AS 4212-1994.
Previous edition AS 4590-1999.
Second edition 2006.",,Standards Australia 2006. AS 4590   2006 Interchange of client information. Sydney: Standards Australia.,,,
42241,2020-08-12,2020-11-24,9e86a6c0-dc6e-11ea-b735-022da9221366,Ethnicity: DHS Master Data,Ethnicity code- - Spoken language- - Preferred language- - Indigenous code- - Indigenous source code- - Citizenship country code-,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,,,,
42242,2020-08-12,2020-11-24,9e87a944-dc6e-11ea-b216-0a8620c9d3ec,Party Identification: DHS SAP Master Data,Yet to be defined,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,Standards Australia 2006. AS 4590   2006 Interchange of client information. Sydney: Standards Australia.,,,
42243,2020-08-12,2020-11-24,9ea844a6-dc6e-11ea-ac21-02b137f3fb1e,Address: DHS Master Data,"The address details data dictionary is used to collect information pertaining to an address, which is defined as a collection of information used for describing the location of an entity, and/or details describing how the entity can be contacted. It is ba",7089da98b44c11ea849a5a0bdf2d1ed7,88,,"Originated as part of AS 4212-1994.

Previous edition AS 4590-1999.

Second edition 2006.",,"Standards Australia 2006. AS 4590   2006 Interchange of client information. Sydney: Standards Australia.

Standards Australia/Standards New Zealand 2008. AS/NZS ISO6709:2008   Standard representation of latitude, longitude and altitude for geographic point lo","The addressing information interchange section of AS 4590 has been aligned with AS/NZS 4819, Geographic information   Rural and urban addressing. AS/NZS 4819 was compiled to direct authorities required to allocate physical addresses, whether they be to prop",,
42125,2020-08-12,2021-06-21,8f5bebce-dc6e-11ea-a913-0a6933dafb30,Student Online Claim Personal Details,<p>Yet to be defined</p>,7089da98b44c11ea849a5a0bdf2d1ed7,111,,,,<p>Centrelink Repository</p>,,,
42218,2020-08-12,2020-12-03,9c90b9e6-dc6e-11ea-b1f5-0a8620c9d3ec,Statistical Linkage Key 581 Cluster,Statistical data linkage refers to the bringing together of data from different sources to gain a greater understanding of a situation or individual from the combined (or linked) dataset. This facilitat,7089da98b44c11ea849a5a0bdf2d1ed7,88,,NCSIMG 2001. Statistical Data Linkage in Community Services Data Collections. Canberra: Australian Institute of Health and Welfare.,,AIHW 1998. HOME AND COMMUNITY CARE (HACC) DATA DICTIONARY VERSION 1.0. REPORT PREPARED FOR THE COMMONWEALTH AND STATE/TERRITORY GOVERNMENT HACC OFFICIALS.,If the person   s given name is missing altogether the agency should record 99 for the two spaces associated with the given name. In some cultures it is traditional to state the family name first. To overcome discrepancies in recording/reporting that may ar,,
42246,2020-08-12,2021-06-17,9ec5d20a-dc6e-11ea-8a08-02b137f3fb1e,Core Management Information Requirements,"The business process to capture each time a customer logs in to view, update or make an online claim, using their Unique ID (Centrelink, Child Support or Medicare). 
This will address the need to capture analytics on the time it takes a person (either cli",7089da98b44c11ea849a5a0bdf2d1ed7,118,,,,Centrelink Repository,,,
42248,2020-08-12,2020-11-24,9efde42e-dc6e-11ea-9a41-0a6933dafb30,Party Identification: DHS Master Data,Yet to be defined,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,Standards Australia 2006. AS 4590   2006 Interchange of client information. Sydney: Standards Australia.,,,
42250,2020-08-12,2020-11-24,9fb46ffa-dc6e-11ea-8a08-02b137f3fb1e,DHS AS4846/5017 Standards,The DHS data dictionary includes a subset of data items from the Australian Standards AS4846 for Health Care Provider Identification and AS5017 Health Care Client Identification.AS4846 Health Care Provider Identification standard that provides the health,7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,Standards Australia 2014. AS 4846   2014 Person and provider identification in healthcare. Sydney: Standards Australia.,,,
42254,2020-08-12,2020-11-24,a0e74b22-dc6e-11ea-8ba0-022da9221366,Customer Name: DHS SAP Data,Yet to be defined,7089da98b44c11ea849a5a0bdf2d1ed7,88,,"Originated as part of AS 4212-1994.

Previous edition AS 4590-1999.

Second edition 2006.",,Standards Australia 2006. AS 4590   2006 Interchange of client information. Sydney: Standards Australia.,,,
42258,2020-08-12,2021-06-21,a0f0286e-dc6e-11ea-bade-0a6933dafb30,Disability Services Provider Details Cluster,This cluster of data elements provides information on the administrative arrangements and scope of operations of a specialist disability service reporting to the Disability Services NMDS.,7089da98b44c11ea849a5a0bdf2d1ed7,91,,,,,,,
42260,2020-08-12,2021-04-15,a0f69a5a-dc6e-11ea-ac21-02b137f3fb1e,Disability Services/Supports Received Cluster,"This cluster of data elements provides information on the nature, amount and intensity of services received by a client of a specialist disability service reporting to the Disability Services NMDS.",7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,Centrelink Repository,,,
42262,2020-08-12,2020-11-24,a0f7a7ba-dc6e-11ea-b735-022da9221366,AS 4590 2017 Person Details,"The person details data dictionary contains the data elements to identify the name and demographic characteristics of a person defined as a human being, whether adult or child. It is based on the Standards prepared by Standards Australia Subcommittee.",7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,STANDARDS AUSTRALIA 2006. AS 4590   2017 INTERCHANGE OF CLIENT INFORMATION. SYDNEY: STANDARDS AUSTRALIA.,,,
42264,2020-08-12,2021-06-17,a1069702-dc6e-11ea-906f-062f7acd21ca,AS 4590 2017 Address Details,"The address details data dictionary is used to collect information pertaining to an address, which is defined as a collection of information used for describing the location of an entity, and/or details describing how the entity can be contacted. It is ba",7089da98b44c11ea849a5a0bdf2d1ed7,88,,,,"STANDARDS AUSTRALIA 2017. AS 4590   2017 INTERCHANGE OF CLIENT INFORMATION. SYDNEY: STANDARDS AUSTRALIA. STANDARDS AUSTRALIA/STANDARDS NEW ZEALAND 2008. AS/NZS ISO6709:2008   STANDARD REPRESENTATION OF LATITUDE, LONGITUDE AND ALTITUDE FOR GEOGRAPHIC POINT LOC",,,
42293,2020-08-12,2021-06-21,aad8d9de-dc6e-11ea-8802-062f7acd21ca,Child Care Subsidy Customer Entitlement,null,7089da98b44c11ea849a5a0bdf2d1ed7,91,,null,,null,',,
42301,2020-08-12,2021-06-21,aadc7c92-dc6e-11ea-b1f5-0a8620c9d3ec,Child Care Subsidy Claim Summary,null,7089da98b44c11ea849a5a0bdf2d1ed7,91,,null,,null,',,
42302,2020-08-12,2021-06-21,aae697a4-dc6e-11ea-8a29-062f7acd21ca,Child Care Subsidy Child Demographic,null,7089da98b44c11ea849a5a0bdf2d1ed7,91,,null,,null,',,
42303,2020-08-12,2021-06-21,aaec9dde-dc6e-11ea-b153-022da9221366,Child Care Subsidy Enrolment,"A child is officially registered with an approved childcare service to receive childcare services. 
Each enrolment includes a unique combination of child/customer/service and is identified by a unique Enrolment ID.
Because it is possible for the same child or customer to occur more than once, this is a unique count of enrolment but not a unique count of customers or children.",7089da98b44c11ea849a5a0bdf2d1ed7,91,,null,,null,"The following reporting requirements are listed under Enrolment but further clarification required: Enrolment status reason, Operation arrangement, Reason for late submission, Flag for review, flag for breach, flag for compliance, submitted date.",,
42306,2020-08-12,2021-06-21,ab3c92a8-dc6e-11ea-8802-062f7acd21ca,Child Care Subsidy Wellbeing Application,null,7089da98b44c11ea849a5a0bdf2d1ed7,91,,null,,null,',,
42466,2020-08-12,2021-06-21,b4d836e6-dc6e-11ea-906f-062f7acd21ca,Child Care Subsidy Enrolment DataMart,"Child Care Enrolments
A child is officially registered with an approved childcare service to receive childcare services. 
Each enrolment includes a unique combination of child/customer/service and is identified by a unique Enrolment ID.
Because it is possible for the same child or customer to occur more than once, this is a unique count of enrolment but not a unique count of customers or children.
All Child care enrolments for a specified period, IE;
	    Unique Enrolment IDs where the enrolment date is during the period.
Child Care Formal Enrolments
All Child care Formal enrolments for a specified period., IE;
    Unique Enrolment IDs where 	the enrolment date is during the period.
AND
The Child CRN is present.
Child Care Informal Enrolments
All Child care Informal enrolments for a specified period., IE;
    Unique Enrolment IDs where 	the enrolment date is during the period.
AND
The Child CRN is NOT present.",7089da98b44c11ea849a5a0bdf2d1ed7,91,,,,,,,
42470,2020-08-12,2021-06-21,b4f575c6-dc6e-11ea-b216-0a8620c9d3ec,Child Care Subsidy Transition DataMart,Records data elements required for reporting on the transition of current Child Care Benefit and Child Care CCCF families to CCS/ACCS.,7089da98b44c11ea849a5a0bdf2d1ed7,91,,Reporting Requirments Consolidated 31 Jan 2018,,,,,
42471,2020-08-12,2021-06-21,b6355302-dc6e-11ea-bade-0a6933dafb30,Percentage of Customers with a Started Claim,"Milestone 1c. Application (or transition)
Assumption: 75% families use digital channel; 25% use staff assisted channels
Assumption: Transition ends 30 July 2017",7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,Transition Reports Release 22Feb18_v2,"Claim id, channel, crn, Claim Channel, Customer_CCB_Ind",,
42472,2020-08-12,2021-04-15,b63d7a8c-dc6e-11ea-ac21-02b137f3fb1e,Service Provider Organisation Address,,7089da98b44c11ea849a5a0bdf2d1ed7,118,,,,,,,
42473,2020-08-12,2021-06-21,b642ac78-dc6e-11ea-b153-022da9221366,Number of Enrolments Entered via each Software Vendor,"The number of existing Software Providers, and for each software provider that has been working with the project:
      o count and Name of Software Provider
      o number of Enrolments / Market Share (# Enrolments and Market %)
      o tested (Y/N and date)
      o registered (Y/N and date)
      o upgraded customers (Y/N and date)
      o issues (Y/N and date)
      o completed (Y/N and date)",7089da98b44c11ea849a5a0bdf2d1ed7,123,,,,Transition Reports Release 22Feb18_v2,"Software Vendor, Registration Indicator, Tested Indicator, Upgraded Provider Indicator, Registration Status, # of Complaints, Total Number of enrolments submitted through vendor",,
